"Time (UTCG)","Electron dose (rads)","Proton dose (rads)","Combined dose (rads)"
1 Jan 2020 01:27:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:28:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:29:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:30:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:31:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:32:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:33:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:34:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:35:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:36:00.000,0.000e+00,0.000e+00,8.466e-09
1 Jan 2020 01:36:35.384,0.000e+00,0.000e+00,8.466e-09

